"","Program","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Measure","Applications","Bearing Type","Metric","Domain","Chemical Name","Code","Use","Value","CV (%)"
"2788","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","METHOXYFENOZIDE","121027","INSECTICIDE","0.176",NA
"2789","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","NALED","34401","INSECTICIDE","0.891",NA
"2790","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","NEEM OIL","25006","INSECTICIDE","(D)",NA
"2791","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","NEEM OIL, CLAR. HYD.","25007","INSECTICIDE","6.34",NA
"2792","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","NOVALURON","124002","INSECTICIDE","0.073",NA
"2793","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","PIPERONYL BUTOXIDE","67501","INSECTICIDE","(D)",NA
"2794","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","POTASSIUM SALTS","79021","INSECTICIDE","(D)",NA
"2795","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","PYRETHRINS","69001","INSECTICIDE","0.054",NA
"2796","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","PYRIPROXYFEN","129032","INSECTICIDE","(D)",NA
"2797","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","SPINETORAM","110007","INSECTICIDE","0.069",NA
"2798","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","SPINOSAD","110003","INSECTICIDE","0.091",NA
"2799","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","SPIROMESIFEN","24875","INSECTICIDE","0.25",NA
"2800","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","SPIROTETRAMAT","392201","INSECTICIDE","(D)",NA
"2801","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","SULFOXAFLOR","5210","INSECTICIDE","(D)",NA
"2802","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","THIAMETHOXAM","60109","INSECTICIDE","0.06",NA
"2803","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","ACIBENZOLAR-S-METHYL","61402","OTHER","(D)",NA
"2804","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","AUREOBASIDIUM PULLULANS DSM 14940","46010","OTHER","(NA)",NA
"2805","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","AUREOBASIDIUM PULLULANS DSM 14941","36010","OTHER","(NA)",NA
"2806","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","BT KURSTAKI SA-12","6518","OTHER","(NA)",NA
"2807","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CAPRIC ACID","128955","OTHER","(D)",NA
"2808","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CAPRYLIC ACID","128919","OTHER","(D)",NA
"2809","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","CHLOROPICRIN","81501","OTHER","236.901",NA
"2810","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","DICHLOROPROPENE","29001","OTHER","83.195",NA
"2811","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FLUTRIAFOL","128940","OTHER","0.113",NA
"2812","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","GLIOCLADIUM VIRENS","129000","OTHER","(D)",NA
"2813","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","IRON PHOSPHATE","34903","OTHER","(D)",NA
"2814","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","METALDEHYDE","53001","OTHER","(D)",NA
"2815","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","METAM-POTASSIUM","39002","OTHER","(D)",NA
"2816","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","METAM-SODIUM","39003","OTHER","(D)",NA
"2817","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","PAECILOMYCES FUMOSOR","115002","OTHER","(D)",NA
"2818","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","POTASSIUM SILICATE","72606","OTHER","(D)",NA
"2819","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","REYNOUTRIA SACHALINE","55809","OTHER","0.226",NA
"2820","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","AZOXYSTROBIN","128810","FUNGICIDE","0.298",NA
"2821","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","BACILLUS AMYLOLIQUEFACIENS MBI 600","129082","FUNGICIDE","(NA)",NA
"2822","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482","FUNGICIDE","(NA)",NA
"2823","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","BACILLUS PUMILUS","6485","FUNGICIDE","(NA)",NA
"2824","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","BACILLUS SUBTILIS","6479","FUNGICIDE","(NA)",NA
"2825","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","BLAD","30006","FUNGICIDE","(D)",NA
"2826","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","BORAX DECAHYDRATE","11102","FUNGICIDE","(D)",NA
"2827","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","BOSCALID","128008","FUNGICIDE","0.565",NA
"2828","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","CAPTAN","81301","FUNGICIDE","6.452",NA
"2829","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","COPPER HYDROXIDE","23401","FUNGICIDE","(D)",NA
"2830","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","COPPER OCTANOATE","23306","FUNGICIDE","(D)",NA
"2831","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","CYFLUFENAMID","555550","FUNGICIDE","0.026",NA
"2832","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","CYPRODINIL","288202","FUNGICIDE","0.461",NA
"2833","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","DIFENOCONAZOLE","128847","FUNGICIDE","(D)",NA
"2834","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","FENHEXAMID","90209","FUNGICIDE","1.005",NA
"2835","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","FLUDIOXONIL","71503","FUNGICIDE","0.307",NA
"2836","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","FLUOPYRAM","80302","FUNGICIDE","0.143",NA
"2837","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","FLUXAPYROXAD","138009","FUNGICIDE","0.217",NA
"2838","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","FOSETYL-AL","123301","FUNGICIDE","(D)",NA
"2839","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","IPRODIONE","109801","FUNGICIDE","(D)",NA
"2840","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","ISOFETAMID","270000","FUNGICIDE","(D)",NA
"2841","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","MEFENOXAM","113502","FUNGICIDE","0.711",NA
"2842","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","MYCLOBUTANIL","128857","FUNGICIDE","0.167",NA
"2843","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","PENTHIOPYRAD","90112","FUNGICIDE","0.402",NA
"2844","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","POLYOXIN D ZINC SALT","230000","FUNGICIDE","0.05",NA
"2845","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","POTASSIUM BICARBON.","73508","FUNGICIDE","3.52",NA
"2846","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","PROPICONAZOLE","122101","FUNGICIDE","0.221",NA
"2847","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","PYRACLOSTROBIN","99100","FUNGICIDE","0.305",NA
"2848","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","PYRIMETHANIL","288201","FUNGICIDE","0.762",NA
"2849","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","QUINOLINE","55459","FUNGICIDE","0.113",NA
"2850","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","STREPTOMYCES LYDICUS","6327","FUNGICIDE","(NA)",NA
"2851","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","SULFUR","77501","FUNGICIDE","12.88",NA
"2852","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","TETRACONAZOLE","120603","FUNGICIDE","0.055",NA
"2853","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","THIOPHANATE-METHYL","102001","FUNGICIDE","0.827",NA
"2854","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","THIRAM","79801","FUNGICIDE","4.285",NA
"2855","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","TRIFLOXYSTROBIN","129112","FUNGICIDE","0.148",NA
"2856","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","TRIFLUMIZOLE","128879","FUNGICIDE","0.396",NA
"2857","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","FLUMIOXAZIN","129034","HERBICIDE","0.105",NA
"2858","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","GLYPHOSATE ISO. SALT","103601","HERBICIDE","(D)",NA
"2859","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","GLYPHOSATE POT. SALT","103613","HERBICIDE","(D)",NA
"2860","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","NAPROPAMIDE","103001","HERBICIDE","(D)",NA
"2861","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","OXYFLUORFEN","111601","HERBICIDE","0.355",NA
"2862","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","PENDIMETHALIN","108501","HERBICIDE","1.944",NA
"2863","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","SULFENTRAZONE","129081","HERBICIDE","(D)",NA
"2864","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","ABAMECTIN","122804","INSECTICIDE","0.027",NA
"2865","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","ACEQUINOCYL","6329","INSECTICIDE","0.364",NA
"2866","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","ACETAMIPRID","99050","INSECTICIDE","0.165",NA
"2867","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","AZADIRACHTIN","121701","INSECTICIDE","0.06",NA
"2868","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","BIFENAZATE","586","INSECTICIDE","0.645",NA
"2869","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","BIFENTHRIN","128825","INSECTICIDE","0.163",NA
"2870","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","BT KURSTAK ABTS-1857","6523","INSECTICIDE","(NA)",NA
"2871","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","BT KURSTAKI ABTS-351","6522","INSECTICIDE","(NA)",NA
"2872","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","BT KURSTAKI SA-11","6519","INSECTICIDE","(NA)",NA
"2873","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","BT SUB AIZAWAI GC-91","6426","INSECTICIDE","(NA)",NA
"2874","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","BUPROFEZIN","275100","INSECTICIDE","(D)",NA
"2875","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","BURKHOLDERIA A396 CELLS & MEDIA","6534","INSECTICIDE","(NA)",NA
"2876","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","CARBARYL","56801","INSECTICIDE","(D)",NA
"2877","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","CHLORANTRANILIPROLE","90100","INSECTICIDE","0.084",NA
"2878","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","CHLORPYRIFOS","59101","INSECTICIDE","(D)",NA
"2879","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329","INSECTICIDE","(NA)",NA
"2880","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","CYANTRANILIPROLE","90098","INSECTICIDE","(D)",NA
"2881","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","CYFLUMETOFEN","138831","INSECTICIDE","0.24",NA
"2882","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","DIAZINON","57801","INSECTICIDE","(D)",NA
"2883","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","EMAMECTIN BENZOATE","122806","INSECTICIDE","(D)",NA
"2884","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","ETOXAZOLE","107091","INSECTICIDE","(D)",NA
"2885","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","FENBUTATIN-OXIDE","104601","INSECTICIDE","(D)",NA
"2886","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","FENPROPATHRIN","127901","INSECTICIDE","0.397",NA
"2887","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","FENPYROXIMATE","129131","INSECTICIDE","0.128",NA
"2888","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","FLONICAMID","128016","INSECTICIDE","0.105",NA
"2889","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","FLUPYRADIFURONE","122304","INSECTICIDE","0.234",NA
"2890","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","HEXYTHIAZOX","128849","INSECTICIDE","0.212",NA
"2891","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","IMIDACLOPRID","129099","INSECTICIDE","0.63",NA
"2892","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","LAMBDA-CYHALOTHRIN","128897","INSECTICIDE","(D)",NA
"2893","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","MALATHION","57701","INSECTICIDE","3.062",NA
"2894","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","METHOXYFENOZIDE","121027","INSECTICIDE","0.214",NA
"2895","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","NALED","34401","INSECTICIDE","1.091",NA
"2896","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","NEEM OIL","25006","INSECTICIDE","(D)",NA
"2897","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","NEEM OIL, CLAR. HYD.","25007","INSECTICIDE","10.762",NA
"2898","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","NOVALURON","124002","INSECTICIDE","0.119",NA
"2899","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","PIPERONYL BUTOXIDE","67501","INSECTICIDE","(D)",NA
"2900","SURVEY",2018,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,"APPLICATIONS",NA,"MEASURED IN LB / ACRE / YEAR","CHEMICAL","POTASSIUM SALTS","79021","INSECTICIDE","(D)",NA
